date,qobs
2001-01-15,0.0489896752393467
2001-01-16,0.0474587478881171
2001-01-17,0.0466932842125023
2001-01-18,0.0459278205368875
2001-01-19,0.0451623568612727
2001-01-20,0.0428659658344283
2001-01-21,0.0413350384831988
2001-01-22,0.0413350384831988
2001-01-23,0.0413350384831988
2001-01-24,0.0421005021588135
2001-01-25,0.0413350384831988
2001-01-26,0.0413350384831988
2001-01-27,0.040569574807584
2001-01-28,0.1148195513422188
2001-01-29,3.5517514548526377
2001-01-30,2.801597052750141
2001-01-31,1.0104120518115265
2001-02-01,0.5894070302233904
2001-02-02,0.4439689318565797
2001-02-03,0.3521132907828045
2001-02-04,0.3368040172705087
2001-02-05,0.2908761967336212
2001-02-06,0.2526030129528815
2001-02-07,0.2296391026844377
2001-02-08,0.4592782053688755
2001-02-09,8.573193166885677
2001-02-10,1.8064942744509105
2001-02-11,1.1635047869344848
2001-02-12,1.2859789750328516
2001-02-13,1.1328862399098931
2001-02-14,1.109922329641449
2001-02-15,0.9491749577623428
2001-02-16,0.6889173080533133
2001-02-17,0.5434792096865028
2001-02-18,0.4822421156373193
2001-02-19,0.4822421156373193
2001-02-20,0.4745874788811714
2001-02-21,0.413350384831988
2001-02-22,0.3597679275389525
2001-02-23,5.342936455791253
2001-02-24,25.71957950065703
2001-02-25,4.623400600713348
2001-02-26,1.9213138257931293
2001-02-27,1.347216069082035
2001-02-28,1.0793037826168577
2001-03-01,0.8496646799324199
2001-03-02,0.826700769663976
2001-03-03,0.7654636756147927
2001-03-04,0.6353348507602778
2001-03-05,0.5281699361742069
2001-03-06,0.4745874788811714
2001-03-07,0.4439689318565797
2001-03-08,0.413350384831988
2001-03-09,0.3750772010512483
2001-03-10,0.3521132907828045
2001-03-11,0.3368040172705087
2001-03-12,0.4210050215881359
2001-03-13,0.4056957480758401
2001-03-14,0.3291493805143608
2001-03-15,6.667188614604843
2001-03-16,5.633812652524873
2001-03-17,1.6763654495963958
2001-03-18,1.109922329641449
2001-03-19,0.8955925004693073
2001-03-20,0.7578090388586446
2001-03-21,0.6582987610287216
2001-03-22,0.5817523934672424
2001-03-23,0.512860662661911
2001-03-24,0.4592782053688755
2001-03-25,0.3980411113196921
2001-03-26,0.3750772010512483
2001-03-27,0.3521132907828045
2001-03-28,0.3674225642951004
2001-03-29,0.413350384831988
2001-03-30,0.3597679275389525
2001-03-31,0.3214947437582129
2001-04-01,0.2908761967336212
2001-04-02,0.2755669232213253
2001-04-03,0.2908761967336212
2001-04-04,0.2832215599774733
2001-04-05,0.2679122864651774
2001-04-06,0.2602576497090295
2001-04-07,0.2449483761967336
2001-04-08,0.2219844659282898
2001-04-09,0.199020555659846
2001-04-10,0.206675192415994
2001-04-11,0.2143298291721419
2001-04-12,0.199020555659846
2001-04-13,0.1837112821475502
2001-04-14,0.1684020086352543
2001-04-15,0.6429894875164258
2001-04-16,0.4745874788811714
2001-04-17,0.2832215599774733
2001-04-18,0.2296391026844377
2001-04-19,0.2143298291721419
2001-04-20,0.206675192415994
2001-04-21,0.199020555659846
2001-04-22,0.199020555659846
2001-04-23,0.2449483761967336
2001-04-24,0.2296391026844377
2001-04-25,0.1837112821475502
2001-04-26,0.1684020086352543
2001-04-27,0.1530927351229585
2001-04-28,0.1454380983668106
2001-04-29,0.1301288248545147
2001-04-30,0.1224741880983668
2001-05-01,0.1148195513422188
2001-05-02,0.099510277829923
2001-05-03,0.099510277829923
2001-05-04,0.0918556410737751
2001-05-05,0.1071649145860709
2001-05-06,0.1224741880983668
2001-05-07,0.1301288248545147
2001-05-08,0.1148195513422188
2001-05-09,0.0918556410737751
2001-05-10,0.0765463675614792
2001-05-11,0.0681262671297165
2001-05-12,0.0620025577247982
2001-05-13,0.0558788483198798
2001-05-14,0.0512860662661911
2001-05-15,0.0482242115637319
2001-05-16,0.0459278205368875
2001-05-17,0.0489896752393467
2001-05-18,0.0620025577247982
2001-05-19,0.0558788483198798
2001-05-20,0.0765463675614792
2001-05-21,0.0918556410737751
2001-05-22,0.0581752393467242
2001-05-23,0.0512860662661911
2001-05-24,0.0466932842125023
2001-05-25,0.0436314295100431
2001-05-26,0.0413350384831988
2001-05-27,0.0436314295100431
2001-05-28,0.0428659658344283
2001-05-29,0.0421005021588135
2001-05-30,1.4237624366435144
2001-05-31,0.4592782053688755
2001-06-01,0.206675192415994
2001-06-02,0.1530927351229585
2001-06-03,0.1224741880983668
2001-06-04,0.1071649145860709
2001-06-05,0.8649739534447157
2001-06-06,3.605333912145673
2001-06-07,0.512860662661911
2001-06-08,0.4286596583442839
2001-06-09,0.7042265815656091
2001-06-10,0.2985308334897691
2001-06-11,0.199020555659846
2001-06-12,0.1454380983668106
2001-06-13,0.1148195513422188
2001-06-14,3.452241177022715
2001-06-15,2.25046320630749
2001-06-16,0.5434792096865028
2001-06-17,2.143298291721419
2001-06-18,0.5052060259057631
2001-06-19,0.2526030129528815
2001-06-20,21.89226112258307
2001-06-21,39.65101839684626
2001-06-22,4.562163506664164
2001-06-23,2.273427116575934
2001-06-24,1.3854892528627747
2001-06-25,0.8573193166885678
2001-06-26,0.5970616669795382
2001-06-27,0.4898967523934672
2001-06-28,0.413350384831988
2001-06-29,0.3521132907828045
2001-06-30,0.306185470245917
2001-07-01,0.2602576497090295
2001-07-02,0.2296391026844377
2001-07-03,0.1913659189036981
2001-07-04,0.1607473718791064
2001-07-05,0.2296391026844377
2001-07-06,0.1913659189036981
2001-07-07,0.1530927351229585
2001-07-08,0.1224741880983668
2001-07-09,0.1071649145860709
2001-07-10,0.0918556410737751
2001-07-11,0.0765463675614792
2001-07-12,0.0711881218321757
2001-07-13,0.0642989487516425
2001-07-14,0.0566443119954946
2001-07-15,0.0528169936174207
2001-07-16,0.058940703022339
2001-07-17,0.1148195513422188
2001-07-18,0.1224741880983668
2001-07-19,0.0765463675614792
2001-07-20,0.0581752393467242
2001-07-21,0.0497551389149615
2001-07-22,0.0466932842125023
2001-07-23,0.0436314295100431
2001-07-24,0.0398041111319692
2001-07-25,0.0375077201051248
2001-07-26,1.240051154495964
2001-07-27,1.140540876666041
2001-07-28,0.7195358550779051
2001-07-29,0.2526030129528815
2001-07-30,0.1454380983668106
2001-07-31,0.099510277829923
2001-08-01,0.0681262671297165
2001-08-02,0.0512860662661911
2001-08-03,0.0474587478881171
2001-08-04,0.0436314295100431
2001-08-05,0.040569574807584
2001-08-06,0.0375077201051248
2001-08-07,0.0336804017270508
2001-08-08,0.0298530833489769
2001-08-09,0.0252603012952881
2001-08-10,0.0229639102684437
2001-08-11,0.0221984465928289
2001-08-12,0.0206675192415994
2001-08-13,0.0221984465928289
2001-08-14,0.0206675192415994
2001-08-15,0.0214329829172141
2001-08-16,0.0176056645391402
2001-08-17,0.0191365918903698
2001-08-18,0.0176056645391402
2001-08-19,0.0176056645391402
2001-08-20,0.0153092735122958
2001-08-21,0.018371128214755
2001-08-22,0.0153092735122958
2001-08-23,0.0153092735122958
2001-08-24,0.0153092735122958
2001-08-25,0.0229639102684437
2001-08-26,0.0221984465928289
2001-08-27,0.0176056645391402
2001-08-28,0.014543809836681
2001-08-29,0.0137783461610662
2001-08-30,0.0160747371879106
2001-08-31,0.0206675192415994
2001-09-01,0.0199020555659846
2001-09-02,0.0160747371879106
2001-09-03,0.0137783461610662
2001-09-04,0.0122474188098366
2001-09-05,0.0130128824854514
2001-09-06,0.0221984465928289
2001-09-07,0.0221984465928289
2001-09-08,0.0206675192415994
2001-09-09,0.0168402008635254
2001-09-10,0.0153092735122958
2001-09-11,0.0153092735122958
2001-09-12,0.014543809836681
2001-09-13,0.014543809836681
2001-09-14,0.0137783461610662
2001-09-15,0.0137783461610662
2001-09-16,0.0137783461610662
2001-09-17,1.561545898254177
2001-09-18,56.797404730617615
2001-09-19,3.306803078655904
2001-09-20,1.3931438896189223
2001-09-21,0.7731183123709405
2001-09-22,0.3597679275389525
2001-09-23,0.2372937394405857
2001-09-24,0.1760566453914022
2001-09-25,0.1377834616106626
2001-09-26,0.1148195513422188
2001-09-27,0.099510277829923
2001-09-28,0.0842010043176271
2001-09-29,0.0757809038858644
2001-09-30,0.0665953397784869
2001-10-01,0.055113384644265
2001-10-02,0.0489896752393467
2001-10-03,0.0474587478881171
2001-10-04,0.0428659658344283
2001-10-05,0.0658298761028721
2001-10-06,0.0742499765346348
2001-10-07,0.0757809038858644
2001-10-08,0.0658298761028721
2001-10-09,0.0535824572930354
2001-10-10,0.0497551389149615
2001-10-11,0.0459278205368875
2001-10-12,0.0421005021588135
2001-10-13,0.0382731837807396
2001-10-14,0.0352113290782804
2001-10-15,0.0344458654026656
2001-10-16,0.0313840107002064
2001-10-17,0.032914938051436
2001-10-18,0.0336804017270508
2001-10-19,0.0313840107002064
2001-10-20,0.0321494743758212
2001-10-21,0.0306185470245917
2001-10-22,0.0283221559977473
2001-10-23,0.0298530833489769
2001-10-24,0.0283221559977473
2001-10-25,0.0344458654026656
2001-10-26,0.0413350384831988
2001-10-27,0.0283221559977473
2001-10-28,0.0214329829172141
2001-10-29,0.0344458654026656
2001-10-30,0.0390386474563544
2001-10-31,0.0375077201051248
2001-11-01,0.03674225642951
2001-11-02,0.0398041111319692
2001-11-03,0.0413350384831988
2001-11-04,0.0413350384831988
2001-11-05,0.0489896752393467
2001-11-06,0.0497551389149615
2001-11-07,0.0489896752393467
2001-11-08,0.0574097756711094
2001-11-09,0.0443968931856579
2001-11-10,0.0344458654026656
2001-11-11,0.0313840107002064
2001-11-12,0.0344458654026656
2001-11-13,0.0497551389149615
2001-11-14,0.0443968931856579
2001-11-15,0.0382731837807396
2001-11-16,0.0336804017270508
2001-11-17,0.0298530833489769
2001-11-18,0.0306185470245917
2001-11-19,0.0313840107002064
2001-11-20,0.0313840107002064
2001-11-21,0.0306185470245917
2001-11-22,0.0290876196733621
2001-11-23,0.0275566923221325
2001-11-24,0.0283221559977473
2001-11-25,0.0275566923221325
2001-11-26,0.0260257649709029
2001-11-27,0.0244948376196733
2001-11-28,0.0252603012952881
2001-11-29,0.0244948376196733
2001-11-30,0.0237293739440585
2001-12-01,0.0229639102684437
2001-12-02,0.0221984465928289
2001-12-03,0.0214329829172141
2001-12-04,0.0221984465928289
2001-12-05,0.0214329829172141
2001-12-06,0.0191365918903698
2001-12-07,0.018371128214755
2001-12-08,0.0176056645391402
2001-12-09,0.018371128214755
2001-12-10,0.0191365918903698
2001-12-11,0.0191365918903698
2001-12-12,0.0199020555659846
2001-12-13,0.0206675192415994
2001-12-14,0.0206675192415994
2001-12-15,0.0214329829172141
2001-12-16,0.0206675192415994
2001-12-17,0.018371128214755
2001-12-18,0.018371128214755
2001-12-19,0.0176056645391402
2001-12-20,0.0176056645391402
2001-12-21,0.0168402008635254
2001-12-22,0.0168402008635254
2001-12-23,0.014543809836681
2001-12-24,0.0130128824854514
2001-12-25,0.0130128824854514
2001-12-26,0.0137783461610662
2001-12-27,0.0137783461610662
2001-12-28,0.0137783461610662
2001-12-29,0.0130128824854514
2001-12-30,0.0122474188098366
2001-12-31,0.0122474188098366
2002-01-01,0.0122474188098366
2002-01-02,0.0122474188098366
2002-01-03,0.0114819551342218
2002-01-04,0.0114819551342218
2002-01-05,0.0122474188098366
2002-01-06,0.0130128824854514
2002-01-07,0.0122474188098366
2002-01-08,0.0137783461610662
2002-01-09,0.0160747371879106
2002-01-10,0.014543809836681
2002-01-11,0.0130128824854514
2002-01-12,0.0122474188098366
2002-01-13,0.0114819551342218
2002-01-14,0.010716491458607
2002-01-15,0.010716491458607
2002-01-16,0.0099510277829923
2002-01-17,0.0091855641073775
2002-01-18,0.0091855641073775
2002-01-19,0.0091855641073775
2002-01-20,0.0076546367561479
2002-01-21,0.0069657194480946
2002-01-22,0.007195358550779
2002-01-23,0.0076546367561479
2002-01-24,0.007042265815656
2002-01-25,0.0072719049183405
2002-01-26,0.0066595339778486
2002-01-27,0.0065829876102872
2002-01-28,0.0066595339778486
2002-01-29,0.0062002557724798
2002-01-30,0.0122474188098366
2002-01-31,0.018371128214755
2002-02-01,0.0206675192415994
2002-02-02,0.0221984465928289
2002-02-03,0.018371128214755
2002-02-04,0.040569574807584
2002-02-05,0.0635334850760277
2002-02-06,0.0543479209686502
2002-02-07,0.0482242115637319
2002-02-08,0.0443968931856579
2002-02-09,0.0421005021588135
2002-02-10,0.0390386474563544
2002-02-11,0.0352113290782804
2002-02-12,0.0336804017270508
2002-02-13,0.0313840107002064
2002-02-14,0.0306185470245917
2002-02-15,0.0313840107002064
2002-02-16,0.0313840107002064
2002-02-17,0.0306185470245917
2002-02-18,0.0306185470245917
2002-02-19,0.0359767927538952
2002-02-20,0.0512860662661911
2002-02-21,0.0918556410737751
2002-02-22,0.0727190491834053
2002-02-23,0.0604716303735686
2002-02-24,0.055113384644265
2002-02-25,0.0497551389149615
2002-02-26,0.0451623568612727
2002-02-27,0.0428659658344283
2002-02-28,0.0428659658344283
2002-03-01,0.0428659658344283
2002-03-02,0.0466932842125023
2002-03-03,0.0466932842125023
2002-03-04,0.0466932842125023
2002-03-05,0.0474587478881171
2002-03-06,0.0482242115637319
2002-03-07,0.0505206025905763
2002-03-08,0.0543479209686502
2002-03-09,0.0566443119954946
2002-03-10,0.0520515299418058
2002-03-11,0.0543479209686502
2002-03-12,0.0543479209686502
2002-03-13,0.0512860662661911
2002-03-14,0.0505206025905763
2002-03-15,0.0505206025905763
2002-03-16,0.0489896752393467
2002-03-17,0.0459278205368875
2002-03-18,0.0451623568612727
2002-03-19,0.0474587478881171
2002-03-20,0.0451623568612727
2002-03-21,0.0436314295100431
2002-03-22,0.040569574807584
2002-03-23,0.0398041111319692
2002-03-24,0.0390386474563544
2002-03-25,0.0375077201051248
2002-03-26,0.0375077201051248
2002-03-27,0.0375077201051248
2002-03-28,0.03674225642951
2002-03-29,0.0344458654026656
2002-03-30,0.0313840107002064
2002-03-31,0.032914938051436
2002-04-01,0.0336804017270508
2002-04-02,0.0306185470245917
2002-04-03,0.0298530833489769
2002-04-04,0.0283221559977473
2002-04-05,0.0267912286465177
2002-04-06,0.0267912286465177
2002-04-07,0.0306185470245917
2002-04-08,0.0398041111319692
2002-04-09,0.1530927351229585
2002-04-10,0.1454380983668106
2002-04-11,0.1071649145860709
2002-04-12,0.07348451285902
2002-04-13,0.0704226581565609
2002-04-14,0.0681262671297165
2002-04-15,0.0658298761028721
2002-04-16,0.0635334850760277
2002-04-17,0.0597061666979538
2002-04-18,0.0566443119954946
2002-04-19,0.0535824572930354
2002-04-20,0.7884275858832364
2002-04-21,2.7327053219448096
2002-04-22,0.6889173080533133
2002-04-23,0.4286596583442839
2002-04-24,0.3214947437582129
2002-04-25,0.2372937394405857
2002-04-26,0.206675192415994
2002-04-27,5.457756007133471
2002-04-28,2.349973484137413
2002-04-29,0.9032471372254552
2002-04-30,0.620025577247982
2002-05-01,0.5052060259057631
2002-05-02,0.4210050215881359
2002-05-03,0.3214947437582129
2002-05-04,0.2679122864651774
2002-05-05,0.2296391026844377
2002-05-06,0.1913659189036981
2002-05-07,0.1760566453914022
2002-05-08,15.53891261498029
2002-05-09,12.859789750328517
2002-05-10,2.150952928477567
2002-05-11,1.240051154495964
2002-05-12,20.514426506476443
2002-05-13,3.712498826731745
2002-05-14,1.8064942744509105
2002-05-15,1.1022676928853012
2002-05-16,0.8113914961516802
2002-05-17,0.7195358550779051
2002-05-18,0.6736080345410175
2002-05-19,0.512860662661911
2002-05-20,0.4439689318565797
2002-05-21,0.4056957480758401
2002-05-22,0.3521132907828045
2002-05-23,0.313840107002065
2002-05-24,20.82061197672236
2002-05-25,18.218035479632064
2002-05-26,3.3527308991927915
2002-05-27,3.54409681809649
2002-05-28,1.8141489112070583
2002-05-29,1.148195513422189
2002-05-30,0.819046132907828
2002-05-31,0.6353348507602778
2002-06-01,0.4975513891496151
2002-06-02,0.3980411113196921
2002-06-03,0.3214947437582129
2002-06-04,0.2755669232213253
2002-06-05,0.5281699361742069
2002-06-06,0.4669328421250235
2002-06-07,0.3368040172705087
2002-06-08,0.2526030129528815
2002-06-09,0.2143298291721419
2002-06-10,0.1913659189036981
2002-06-11,0.1760566453914022
2002-06-12,0.2602576497090295
2002-06-13,3.260875258119017
2002-06-14,1.5156180777172892
2002-06-15,0.5970616669795382
2002-06-16,3.620643185657969
2002-06-17,1.041030598836118
2002-06-18,0.5740977567110945
2002-06-19,0.4286596583442839
2002-06-20,0.3291493805143608
2002-06-21,0.2602576497090295
2002-06-22,0.2143298291721419
2002-06-23,0.1837112821475502
2002-06-24,0.1530927351229585
2002-06-25,0.1301288248545147
2002-06-26,0.1148195513422188
2002-06-27,0.099510277829923
2002-06-28,0.0918556410737751
2002-06-29,0.0842010043176271
2002-06-30,0.0750154402102496
2002-07-01,0.0665953397784869
2002-07-02,0.0635334850760277
2002-07-03,0.0597061666979538
2002-07-04,0.0604716303735686
2002-07-05,0.0581752393467242
2002-07-06,0.0535824572930354
2002-07-07,0.0497551389149615
2002-07-08,0.0443968931856579
2002-07-09,0.040569574807584
2002-07-10,0.0382731837807396
2002-07-11,0.0665953397784869
2002-07-12,0.0842010043176271
2002-07-13,0.0543479209686502
2002-07-14,0.0436314295100431
2002-07-15,0.0390386474563544
2002-07-16,0.0344458654026656
2002-07-17,0.0321494743758212
2002-07-18,0.0298530833489769
2002-07-19,0.0283221559977473
2002-07-20,0.0260257649709029
2002-07-21,0.0237293739440585
2002-07-22,0.0214329829172141
2002-07-23,0.0199020555659846
2002-07-24,0.018371128214755
2002-07-25,0.0168402008635254
2002-07-26,0.0160747371879106
2002-07-27,0.014543809836681
2002-07-28,0.0137783461610662
2002-07-29,0.0352113290782804
2002-07-30,0.0398041111319692
2002-07-31,0.0275566923221325
2002-08-01,0.0229639102684437
2002-08-02,0.018371128214755
2002-08-03,0.0160747371879106
2002-08-04,0.0137783461610662
2002-08-05,0.0130128824854514
2002-08-06,0.0122474188098366
2002-08-07,0.0114819551342218
2002-08-08,0.010716491458607
2002-08-09,0.0099510277829923
2002-08-10,0.0091855641073775
2002-08-11,0.0091855641073775
2002-08-12,0.010716491458607
2002-08-13,0.0160747371879106
2002-08-14,0.0160747371879106
2002-08-15,0.014543809836681
2002-08-16,0.014543809836681
2002-08-17,0.0336804017270508
2002-08-18,0.0375077201051248
2002-08-19,0.0275566923221325
2002-08-20,0.0191365918903698
2002-08-21,0.014543809836681
2002-08-22,0.0122474188098366
2002-08-23,0.010716491458607
2002-08-24,0.0099510277829923
2002-08-25,0.0099510277829923
2002-08-26,0.0084201004317627
2002-08-27,0.0076546367561479
2002-08-28,0.007348451285902
2002-08-29,0.0068126267129716
2002-08-30,0.0064298948751642
2002-08-31,0.0062002557724798
2002-09-01,0.0057409775671109
2002-09-02,0.0050520602590576
2002-09-03,0.0044396893185657
2002-09-04,0.0038273183780739
2002-09-05,0.0039038647456354
2002-09-06,0.0035976792753895
2002-09-07,0.003368040172705
2002-09-08,0.0032914938051436
2002-09-09,0.0028322155997747
2002-09-10,0.0028322155997747
2002-09-11,0.0022963910268443
2002-09-12,0.0026791228646517
2002-09-13,0.0020667519241599
2002-09-14,0.0023729373944058
2002-09-15,0.0032914938051436
2002-09-16,0.0026791228646517
2002-09-17,0.0024494837619673
2002-09-18,0.0019902055565984
2002-09-19,0.0049755138914961
2002-09-20,0.0045162356861272
2002-09-21,0.0031384010700206
2002-09-22,0.0027556692322132
2002-09-23,0.0026791228646517
2002-09-24,0.0022198446592828
2002-09-25,0.0022198446592828
2002-09-26,0.0019136591890369
2002-09-27,0.0019136591890369
2002-09-28,0.0020667519241599
2002-09-29,0.0016840200863525
2002-09-30,0.0016840200863525
2002-10-01,0.0015309273512295
2002-10-02,0.0053582457293035
2002-10-03,0.018371128214755
2002-10-04,4.669328421250235
2002-10-05,0.8573193166885678
2002-10-06,0.2296391026844377
2002-10-07,0.1224741880983668
2002-10-08,0.0842010043176271
2002-10-09,0.0650644124272573
2002-10-10,0.0558788483198798
2002-10-11,0.0489896752393467
2002-10-12,0.0413350384831988
2002-10-13,0.0375077201051248
2002-10-14,0.0344458654026656
2002-10-15,0.0306185470245917
2002-10-16,0.0275566923221325
2002-10-17,0.0267912286465177
2002-10-18,0.0237293739440585
2002-10-19,0.0229639102684437
2002-10-20,0.0244948376196733
2002-10-21,0.0244948376196733
2002-10-22,0.0237293739440585
2002-10-23,0.0283221559977473
2002-10-24,0.0306185470245917
2002-10-25,0.0352113290782804
2002-10-26,0.032914938051436
2002-10-27,0.0474587478881171
2002-10-28,0.0535824572930354
2002-10-29,0.2755669232213253
2002-10-30,0.3750772010512483
2002-10-31,0.206675192415994
2002-11-01,0.1607473718791064
2002-11-02,0.1377834616106626
2002-11-03,0.1377834616106626
2002-11-04,0.1377834616106626
2002-11-05,0.1301288248545147
2002-11-06,0.1224741880983668
2002-11-07,0.1071649145860709
2002-11-08,0.0918556410737751
2002-11-09,0.0750154402102496
2002-11-10,0.0765463675614792
2002-11-11,0.0918556410737751
2002-11-12,0.0842010043176271
2002-11-13,0.0765463675614792
2002-11-14,0.0711881218321757
2002-11-15,0.0719535855077905
2002-11-16,0.0711881218321757
2002-11-17,0.0727190491834053
2002-11-18,0.0704226581565609
2002-11-19,0.0627680214004129
2002-11-20,0.0635334850760277
2002-11-21,0.0612370940491834
2002-11-22,0.0566443119954946
2002-11-23,0.0535824572930354
2002-11-24,0.0505206025905763
2002-11-25,0.0489896752393467
2002-11-26,0.0482242115637319
2002-11-27,0.0459278205368875
2002-11-28,0.0443968931856579
2002-11-29,0.0436314295100431
2002-11-30,0.0421005021588135
2002-12-01,0.040569574807584
2002-12-02,0.0413350384831988
2002-12-03,0.0398041111319692
2002-12-04,0.0505206025905763
2002-12-05,0.0528169936174207
2002-12-06,0.0512860662661911
2002-12-07,0.0497551389149615
2002-12-08,0.0497551389149615
2002-12-09,0.0497551389149615
2002-12-10,0.0535824572930354
2002-12-11,0.0704226581565609
2002-12-12,0.0742499765346348
2002-12-13,0.0765463675614792
2002-12-14,0.0842010043176271
2002-12-15,0.0918556410737751
2002-12-16,0.0842010043176271
2002-12-17,0.0765463675614792
2002-12-18,0.0719535855077905
2002-12-19,0.0665953397784869
2002-12-20,0.0658298761028721
2002-12-21,0.0627680214004129
2002-12-22,0.0604716303735686
2002-12-23,0.0597061666979538
2002-12-24,0.0635334850760277
2002-12-25,0.0635334850760277
2002-12-26,0.0627680214004129
2002-12-27,0.0635334850760277
2002-12-28,0.0635334850760277
2002-12-29,0.0665953397784869
2002-12-30,0.07348451285902
2002-12-31,0.0842010043176271
2003-01-01,0.0842010043176271
2003-01-02,0.0842010043176271
2003-01-03,0.0742499765346348
2003-01-04,0.0711881218321757
2003-01-05,0.0681262671297165
2003-01-06,0.0665953397784869
2003-01-07,0.0658298761028721
2003-01-08,0.0635334850760277
2003-01-09,0.0612370940491834
2003-01-10,0.0604716303735686
2003-01-11,0.058940703022339
2003-01-12,0.0581752393467242
2003-01-13,0.0566443119954946
2003-01-14,0.055113384644265
2003-01-15,0.0528169936174207
2003-01-16,0.055113384644265
2003-01-17,0.055113384644265
2003-01-18,0.0528169936174207
2003-01-19,0.0520515299418058
2003-01-20,0.0512860662661911
2003-01-21,0.0512860662661911
2003-01-22,0.0505206025905763
2003-01-23,0.0497551389149615
2003-01-24,0.0466932842125023
2003-01-25,0.0459278205368875
2003-01-26,0.0428659658344283
2003-01-27,0.040569574807584
2003-01-28,0.0398041111319692
2003-01-29,0.0413350384831988
2003-01-30,0.040569574807584
2003-01-31,0.0398041111319692
2003-02-01,0.0413350384831988
2003-02-02,0.0421005021588135
2003-02-03,0.0436314295100431
2003-02-04,0.0428659658344283
2003-02-05,0.0436314295100431
2003-02-06,0.0451623568612727
2003-02-07,0.0451623568612727
2003-02-08,0.0421005021588135
2003-02-09,0.0413350384831988
2003-02-10,0.040569574807584
2003-02-11,0.0390386474563544
2003-02-12,0.0390386474563544
2003-02-13,0.0398041111319692
2003-02-14,0.6812626712971654
2003-02-15,0.7195358550779051
2003-02-16,0.313840107002065
2003-02-17,0.2143298291721419
2003-02-18,0.1913659189036981
2003-02-19,1.148195513422189
2003-02-20,0.8802832269570116
2003-02-21,0.4439689318565797
2003-02-22,0.3521132907828045
2003-02-23,0.306185470245917
2003-02-24,0.2832215599774733
2003-02-25,0.2296391026844377
2003-02-26,0.2296391026844377
2003-02-27,0.2449483761967336
2003-02-28,0.2679122864651774
2003-03-01,0.313840107002065
2003-03-02,0.9491749577623428
