date,precip,tavg,pet
2001-01-03,0.0,-10.275,1.2173085913938415
2001-01-04,0.0,-1.93,1.830757535038156
2001-01-05,0.0,1.42,2.116482556243474
2001-01-06,0.0,4.3100000000000005,1.88260798407203
2001-01-07,0.0,4.430000000000001,1.8320423572069529
2001-01-08,0.0,2.4800000000000004,1.5950906552937687
2001-01-09,0.0,0.06,1.735559807074588
2001-01-10,0.0,0.7600000000000002,1.8308676177772127
2001-01-11,0.32,4.07,1.6607986535056063
2001-01-12,0.0,1.7400000000000002,1.5585050926407722
2001-01-13,0.0,1.855,1.5695344163716705
2001-01-14,0.0,2.605,1.0102275285954168
2001-01-15,0.0,0.2749999999999999,1.6353098633213223
2001-01-16,0.0,0.2949999999999999,1.834007718183024
2001-01-17,3.29,-3.32,0.3939132740624187
2001-01-18,0.0,-3.685,1.212698877502633
2001-01-19,0.0,-1.5250000000000004,1.8730757198944128
2001-01-20,0.0,-8.775,1.301189786282237
2001-01-21,0.0,-6.625,1.6980429280791656
2001-01-22,0.0,-0.9949999999999996,2.041268695008557
2001-01-23,0.0,1.5399999999999996,2.45234647804519
2001-01-24,0.0,2.62,1.3853579447098223
2001-01-25,0.0,-0.6600000000000001,2.4110155797667554
2001-01-26,0.0,-1.75,2.197081759856278
2001-01-27,0.0,-1.4150000000000005,2.0387675223108603
2001-01-28,18.57,-3.12,0.9313440562167172
2001-01-29,13.16,-0.285,0.4735802612994006
2001-01-30,5.32,0.41,0.58412997395206
2001-01-31,0.0,2.665,0.7826261612582682
2001-02-01,0.0,1.1800000000000002,2.6755311239547126
2001-02-02,0.0,-4.285,2.5305171765853904
2001-02-03,0.0,-4.455,2.4749127862327733
2001-02-04,0.0,2.915,2.396185114705523
2001-02-05,0.0,1.97,2.865336488463808
2001-02-06,0.0,5.26,3.7314922231452576
2001-02-07,0.0,5.68,3.157805687013973
2001-02-08,0.0,8.09,3.979196105482844
2001-02-09,24.43,2.8199999999999994,2.5261324385816923
2001-02-10,0.0,-9.305,1.2951887731807343
2001-02-11,0.0,-6.239999999999999,2.167214752046965
2001-02-12,0.0,0.585,2.405064177039899
2001-02-13,0.76,3.415,0.7980407703809069
2001-02-14,0.37,4.005,2.233690028861165
2001-02-15,0.0,-0.6300000000000003,2.8922520480326925
2001-02-16,0.0,-4.12,0.8807971927249052
2001-02-17,0.0,-5.930000000000001,1.961552379677219
2001-02-18,0.0,-4.885,2.426105531023228
2001-02-19,0.0,0.5,3.2223235565582047
2001-02-20,0.0,7.215,4.5727061473393285
2001-02-21,0.0,2.705,3.2564102649632862
2001-02-22,0.0,-4.795,1.4027453705138395
2001-02-23,0.0,0.2850000000000001,3.756995266742607
2001-02-24,39.72,3.625,2.0698465268206414
2001-02-25,15.12,6.405,3.245850047840936
2001-02-26,0.0,3.18,3.6095079952965294
2001-02-27,0.29,4.234999999999999,3.954273167218546
2001-02-28,4.54,-3.295,1.2832722501538558
2001-03-01,1.22,-4.359999999999999,1.4527261823491096
2001-03-02,0.0,-0.145,1.33393474693625
2001-03-03,0.0,3.18,3.218764865762783
2001-03-04,0.0,3.955,4.176901809633808
2001-03-05,0.0,3.225,4.456510453241123
2001-03-06,0.0,1.845,3.4118063237483347
2001-03-07,0.0,1.2899999999999996,3.425664442036062
2001-03-08,0.0,3.46,4.643381133828749
2001-03-09,0.0,4.789999999999999,5.213658748493052
2001-03-10,0.0,5.37,5.265694470033019
2001-03-11,0.0,10.09,5.344037712281854
2001-03-12,8.89,8.395,3.5933735669044777
2001-03-13,0.0,7.85,4.848570750412531
2001-03-14,0.0,11.395,5.54008367317417
2001-03-15,7.83,14.01,3.70802025217592
2001-03-16,28.72,4.53,1.84992627961786
2001-03-17,0.0,3.4850000000000003,3.8061799379431216
2001-03-18,0.0,4.1,3.7722697398879257
2001-03-19,0.0,4.705,2.652219010828625
2001-03-20,0.0,5.515000000000001,4.392124534607077
2001-03-21,0.0,7.82,5.193381948912776
2001-03-22,0.0,11.47,5.230338530420598
2001-03-23,0.0,11.755,5.4707662884814425
2001-03-24,0.0,10.09,5.8716735932223365
2001-03-25,0.0,1.995,3.125027349938889
2001-03-26,0.0,0.8900000000000001,3.56872565827642
2001-03-27,0.0,1.34,3.676424321030164
2001-03-28,4.21,3.695,2.0821229368793945
2001-03-29,0.0,4.72,2.172033143360092
2001-03-30,0.0,7.315,4.775827395148576
2001-03-31,0.0,9.045,5.313045916152737
2001-04-01,0.0,7.405,4.802577261155218
2001-04-02,1.3,9.21,4.5429604213171615
2001-04-03,5.46,12.885,2.649611642541057
2001-04-04,0.0,17.965,5.6971796557819
2001-04-05,0.0,18.73,5.862181373129644
2001-04-06,0.0,22.005000000000003,4.393920896880452
2001-04-07,0.0,19.19,4.825982490832066
2001-04-08,0.0,19.125,6.131212926327714
2001-04-09,0.0,21.98,6.237905832696087
2001-04-10,9.33,22.695,3.9320170043757754
2001-04-11,6.43,19.56,3.1605501179197724
2001-04-12,0.0,13.005,6.403127559721301
2001-04-13,0.0,12.015,5.977008943897301
2001-04-14,0.0,15.145,6.918302075052041
2001-04-15,22.54,16.240000000000002,4.24099380276278
2001-04-16,0.0,13.225,5.135751687166555
2001-04-17,0.0,5.65,4.210271590892075
2001-04-18,0.0,6.365,5.057077871089147
2001-04-19,0.0,10.205,6.202541300704358
2001-04-20,0.0,17.27,5.599843810457131
2001-04-21,0.0,22.69,5.182030599579717
2001-04-22,0.0,20.985,4.311143477297455
2001-04-23,11.62,13.64,4.826287677397441
2001-04-24,0.0,10.875,6.14957752770179
2001-04-25,0.0,12.815,6.9010028089709365
2001-04-26,0.0,16.515,7.344312449869927
2001-04-27,0.0,19.745,7.623753734513859
2001-04-28,0.0,20.255,7.207703887653844
2001-04-29,0.0,19.18,6.800081348744995
2001-04-30,0.0,19.89,6.393597676410281
2001-05-01,0.0,20.48,5.32715398411046
2001-05-02,0.0,22.525,6.354772733576484
2001-05-03,0.02,21.735,4.180266810619916
2001-05-04,7.86,20.425,3.443590577128369
2001-05-05,10.48,20.775,3.7616869457105033
2001-05-06,5.3,18.82,4.04365060282406
2001-05-07,5.01,17.505000000000003,6.110752757128026
2001-05-08,0.0,15.375,6.542061967574718
2001-05-09,0.0,17.68,7.089323318809741
2001-05-10,0.0,21.315,6.716508931145747
2001-05-11,0.0,21.915,6.067217243451507
2001-05-12,0.0,17.895,6.4809411804730495
2001-05-13,0.0,18.865,6.9681331034820815
2001-05-14,0.0,22.015,7.159540794179383
2001-05-15,0.0,23.215,7.0030946578962245
2001-05-16,0.0,24.675,6.480541963064355
2001-05-17,0.0,25.045,6.673817577321466
2001-05-18,11.49,23.225,4.937990716776098
2001-05-19,3.99,19.285,3.837993862369004
2001-05-20,0.96,20.995,6.098759209198241
2001-05-21,5.65,17.25,5.044991562389318
2001-05-22,0.0,12.64,6.05581400529118
2001-05-23,0.0,14.725,6.835594530229747
2001-05-24,0.0,15.05,7.420178252334094
2001-05-25,0.0,11.895,5.244230709858503
2001-05-26,0.0,14.865,7.00404266430566
2001-05-27,0.0,18.555,7.973032492021841
2001-05-28,11.01,20.175,5.313732878317298
2001-05-29,0.0,20.86,7.549782629214896
2001-05-30,22.64,19.105,3.5528995271015837
2001-05-31,3.23,18.09,4.724449341820313
2001-06-01,0.0,14.495,5.374386739951236
2001-06-02,3.96,18.495,5.184422949498187
2001-06-03,0.0,18.15,5.651434639376292
2001-06-04,6.95,18.765,3.91578728956668
2001-06-05,0.0,22.385,6.872294113523012
2001-06-06,21.85,22.77,4.286381968006002
2001-06-07,0.0,23.885,5.937629537399342
2001-06-08,0.22,24.04,6.339332760716013
2001-06-09,15.86,20.06,4.030438510946245
2001-06-10,0.0,23.285,6.724504569366973
2001-06-11,0.0,25.875,6.495011841804746
2001-06-12,0.0,26.29,6.547318328237015
2001-06-13,0.0,26.68,5.757985203926385
2001-06-14,0.0,25.295,5.879056335034533
2001-06-15,18.18,20.035,5.132416362311606
2001-06-16,0.0,22.325,8.073898898327947
2001-06-17,20.53,24.38,5.484901181367436
2001-06-18,0.0,24.89,6.910604389334005
2001-06-19,0.0,25.270000000000003,6.786865168553937
2001-06-20,45.48,24.15,5.082075456318886
2001-06-21,38.6,22.020000000000003,4.108918178382936
2001-06-22,0.0,19.665,6.891389501994705
2001-06-23,0.0,21.41,7.115498183662902
2001-06-24,0.0,23.44,7.582167002081202
2001-06-25,0.0,24.3,7.136525508643714
2001-06-26,0.0,23.935,7.270697929919004
2001-06-27,0.0,24.215,7.11598630256485
2001-06-28,0.0,23.955,6.73445162208191
2001-06-29,0.0,23.325,6.3180025390734285
2001-06-30,0.0,23.380000000000003,6.408813618601329
2001-07-01,0.0,24.41,7.300798267067139
2001-07-02,0.0,25.34,6.954308875826696
2001-07-03,0.0,26.435,7.0885277219969245
2001-07-04,0.0,27.885,7.778269022790416
2001-07-05,7.92,29.145000000000003,5.830184572324883
2001-07-06,0.8,26.86,5.95636425200574
2001-07-07,0.0,29.53,8.000149010104398
2001-07-08,0.0,29.875,7.847388773696567
2001-07-09,0.0,30.03,7.848070742415461
2001-07-10,0.0,29.915,7.681919292436449
2001-07-11,0.0,29.06,7.468726865477254
2001-07-12,0.0,29.115,7.100632569779832
2001-07-13,0.0,25.68,7.611887898577145
2001-07-14,0.0,23.415,6.225329826936666
2001-07-15,0.0,23.97,6.385166951091966
2001-07-16,24.45,25.05,4.585442624637281
2001-07-17,0.0,27.54,6.665576645845087
2001-07-18,0.0,30.955,7.730104148734517
2001-07-19,0.0,30.71,7.605834995468954
2001-07-20,0.0,29.515,7.664621962430897
2001-07-21,0.0,29.58,7.619013622462866
2001-07-22,0.0,30.905,7.958302527343607
2001-07-23,0.0,31.59,7.974474550209821
2001-07-24,0.0,31.465,7.881243615114549
2001-07-25,0.0,31.405,7.563730293345454
2001-07-26,36.76,28.675,5.700930707963481
2001-07-27,12.28,25.44,4.179361310424068
2001-07-28,0.21,27.87,7.043307488852927
2001-07-29,0.0,27.46,6.537875301045067
2001-07-30,0.0,28.730000000000004,7.207285067842898
2001-07-31,0.0,30.265,7.485538994474572
2001-08-01,0.0,29.835,7.318017789427932
2001-08-02,0.0,30.5,7.245094118184469
2001-08-03,0.0,29.84,7.149391772937176
2001-08-04,0.0,28.675,7.642258401589213
2001-08-05,0.0,29.115,7.667110063702618
2001-08-06,0.0,29.59,7.718602573570728
2001-08-07,0.0,27.395,8.22430213332218
2001-08-08,0.0,26.985,7.85978321969402
2001-08-09,0.0,29.575000000000003,7.4455747036861615
2001-08-10,0.0,30.315,8.085063715532183
2001-08-11,0.0,23.59,5.273269066792357
2001-08-12,0.0,23.93,5.793230553883613
2001-08-13,0.0,25.92,7.448255879945472
2001-08-14,0.0,25.79,7.583813020915666
2001-08-15,0.0,26.445,7.516000322351132
2001-08-16,0.0,24.605,7.857132812992008
2001-08-17,0.0,24.615,7.6112893482177535
2001-08-18,0.14,23.675,6.2450106989479
2001-08-19,0.0,24.14,8.121832679359633
2001-08-20,0.0,24.33,7.531829331958486
2001-08-21,0.0,29.340000000000003,8.123282772702858
2001-08-22,0.0,31.035,6.51257223018903
2001-08-23,0.91,29.14,6.840538064114905
2001-08-24,18.11,27.63,4.807021604532467
2001-08-25,9.08,26.21,4.234638871787424
2001-08-26,0.0,26.675,5.933399882432751
2001-08-27,0.0,23.355,6.086762758254087
2001-08-28,0.0,24.91,7.113320955058954
2001-08-29,0.0,26.145,7.235510222688603
2001-08-30,0.0,26.935,6.150282986911729
2001-08-31,15.76,25.315,4.297797809001073
2001-09-01,0.0,22.595,6.231620883328047
2001-09-02,0.0,23.175,6.332455394542429
2001-09-03,0.0,25.145,6.333322769550576
2001-09-04,0.0,25.34,6.597246786074278
2001-09-05,0.0,25.51,5.808986731024372
2001-09-06,21.21,24.68,3.7036481301541566
2001-09-07,3.69,25.09,3.080269285568592
2001-09-08,14.55,22.225,3.649665091436709
2001-09-09,0.0,18.935,4.888766314578793
2001-09-10,0.0,17.625,5.73742133808188
2001-09-11,0.0,19.015,6.362587442419631
2001-09-12,0.0,20.195,6.258868686373477
2001-09-13,0.0,21.245,6.501907946215361
2001-09-14,0.0,21.23,6.189522293499607
2001-09-15,0.0,22.435,4.794795843897946
2001-09-16,0.0,20.6,3.09571288316231
2001-09-17,40.15,20.755,1.939253185092183
2001-09-18,76.7,21.89,2.6537916460887208
2001-09-19,0.0,18.71,4.367357189748858
2001-09-20,0.0,19.69,5.160158624666576
2001-09-21,0.03,21.36,5.063660102523419
2001-09-22,0.0,20.765,5.348669250598267
2001-09-23,0.0,20.445,4.793344830543027
2001-09-24,0.0,17.09,3.674005452983907
2001-09-25,0.0,12.03,4.503913805444874
2001-09-26,0.0,12.535,4.938365223644922
2001-09-27,0.0,14.63,5.410222725054434
2001-09-28,0.0,17.509999999999998,5.482651258734916
2001-09-29,0.0,17.26,5.311279550422062
2001-09-30,0.0,15.94,5.258600037363712
2001-10-01,0.0,15.99,5.495147041623374
2001-10-02,0.0,16.835,5.577054222129436
2001-10-03,0.0,19.055,5.487688371582864
2001-10-04,0.0,21.265,4.976973296727088
2001-10-05,31.84,17.815,3.695880703292804
2001-10-06,0.0,8.905000000000001,3.6338994299309033
2001-10-07,0.0,10.27,4.094848116454437
2001-10-08,0.0,12.86,4.103639576665301
2001-10-09,0.0,17.205000000000002,4.244346588864612
2001-10-10,4.65,19.095,2.094332698539416
2001-10-11,0.0,14.94,3.691696315298877
2001-10-12,0.0,14.12,3.4234631940108544
2001-10-13,0.0,15.56,2.933758887148379
2001-10-14,0.0,13.785,3.93714287472075
2001-10-15,0.37,12.69,3.09378476581158
2001-10-16,2.42,5.975,2.5752552383239293
2001-10-17,0.0,9.04,3.831018880122807
2001-10-18,0.0,11.98,3.925377888204104
2001-10-19,0.0,12.825,3.9276691376449455
2001-10-20,0.0,13.53,4.063074238524323
2001-10-21,0.0,16.0,4.049459676722007
2001-10-22,0.0,20.475,3.109269151004701
2001-10-23,0.0,18.345,3.4853366599223703
2001-10-24,0.0,19.06,4.002649776938876
2001-10-25,0.0,10.735,3.449074950334753
2001-10-26,0.0,7.455,3.009342300481819
2001-10-27,0.0,7.029999999999999,3.270075605375132
2001-10-28,0.0,7.699999999999999,3.276508871041912
2001-10-29,0.0,15.490000000000002,3.1817006707436204
2001-10-30,0.0,16.415,3.327498809999563
2001-10-31,0.0,16.384999999999998,3.020909659605024
2001-11-01,0.0,17.57,2.0058904866327403
2001-11-02,0.0,17.12,2.8734220058585223
2001-11-03,0.0,16.240000000000002,2.7703164513787266
2001-11-04,0.0,15.79,1.8203116952410223
2001-11-05,0.0,15.715,3.1245534550035794
2001-11-06,0.0,15.98,3.273362632616775
2001-11-07,0.0,17.565,3.117737283316096
2001-11-08,0.0,16.375,3.2366259319226587
2001-11-09,0.0,5.095000000000001,2.5338536268800897
2001-11-10,0.0,7.58,2.8228577505860306
2001-11-11,0.0,12.34,3.2605956211612246
2001-11-12,0.0,12.64,2.846446242444115
2001-11-13,0.0,13.295,1.239066003994729
2001-11-14,0.0,14.61,1.5141802233888595
2001-11-15,0.0,14.93,2.3988688900638797
2001-11-16,0.0,13.835,2.7675910688627336
2001-11-17,0.0,13.975,2.6340777275960168
2001-11-18,6.59,15.415,0.9525127497829744
2001-11-19,0.32,10.84,2.0976853692655784
2001-11-20,0.0,2.68,2.054514138973942
2001-11-21,0.0,3.92,2.159696195710327
2001-11-22,0.0,8.545,2.1027639420626456
2001-11-23,0.0,11.005,2.2252902382533373
2001-11-24,4.21,13.835,1.185611548759168
2001-11-25,0.0,6.245,1.8007024969434529
2001-11-26,0.0,8.375,2.335024820591961
2001-11-27,0.0,4.720000000000001,2.2708948392487107
2001-11-28,0.0,-2.515,0.4068177889211758
2001-11-29,0.0,-3.255,0.3883822304349257
2001-11-30,0.0,-0.5650000000000002,0.7961445624216285
2001-12-01,0.0,4.125,1.7391157586229424
2001-12-02,0.0,5.62,2.080987996042031
2001-12-03,0.0,9.909999999999998,2.528509091806945
2001-12-04,0.0,14.920000000000002,1.0118336492223277
2001-12-05,0.0,18.630000000000003,0.8815685894111148
2001-12-06,0.0,11.165,2.647828585981752
2001-12-07,0.0,8.74,2.344628578303745
2001-12-08,0.0,7.73,2.209730599356506
2001-12-09,0.0,2.235,1.6881272870946502
2001-12-10,0.0,2.89,1.7709894332662466
2001-12-11,0.0,5.210000000000001,1.9109518705558952
2001-12-12,3.59,5.355,0.6748539089072428
2001-12-13,3.92,4.995,0.4397547880950601
2001-12-14,0.0,2.815,0.4174269362715037
2001-12-15,0.0,4.375,0.4163720258170603
2001-12-16,0.0,7.075,0.4790777183050383
2001-12-17,0.0,3.92,1.3584454366695926
2001-12-18,0.0,5.35,1.8823924813722737
2001-12-19,0.0,7.925,2.2833533442405898
2001-12-20,0.0,2.55,1.3516857364255763
2001-12-21,0.0,5.245,1.8019022440169108
2001-12-22,0.0,7.945,1.8777537842320176
2001-12-23,0.0,2.6700000000000004,1.82316032316199
2001-12-24,0.0,-2.1,0.9561826877316534
2001-12-25,0.0,-5.045,1.2676926471797996
2001-12-26,0.0,-3.61,1.4517353486700877
2001-12-27,0.0,-2.87,1.176389212890679
2001-12-28,0.0,1.165,1.6088866048760837
2001-12-29,0.0,0.1100000000000003,1.851791425404348
2001-12-30,0.0,-6.71,0.8435252647072474
2001-12-31,0.0,-8.195,0.8223900236980559
2002-01-01,0.0,-6.65,1.2236280319199675
2002-01-02,0.0,-8.18,1.13513067816403
2002-01-03,0.0,-10.575,0.8240339346947496
2002-01-04,0.0,-5.09,1.2716185151410089
2002-01-05,0.0,0.4700000000000002,1.459315361202456
2002-01-06,0.0,0.4950000000000001,1.4678226045724057
2002-01-07,0.0,-3.455,1.5883933571752324
2002-01-08,0.0,-2.075,1.5167514725846891
2002-01-09,0.0,8.66,2.4286351381982265
2002-01-10,0.0,7.875,2.1567279359571656
2002-01-11,0.0,2.965,1.9018861666346152
2002-01-12,0.0,4.61,1.9609490347089484
2002-01-13,0.0,5.13,1.4651624789598177
2002-01-14,0.0,6.615,1.6939472286323414
2002-01-15,0.0,0.3800000000000003,1.750847837351085
2002-01-16,0.0,0.5650000000000004,1.585949111103698
2002-01-17,0.0,-0.0150000000000001,1.141774782439618
2002-01-18,0.0,-3.755,1.0809559561650892
2002-01-19,1.62,-3.2300000000000004,1.103246425018822
2002-01-20,0.0,-0.4500000000000002,1.0977730258221552
2002-01-21,0.0,3.735,2.486041414230596
2002-01-22,0.0,7.735000000000001,2.609182664453712
2002-01-23,0.0,9.125,2.737277551749269
2002-01-24,0.0,1.465,1.9008045371587463
2002-01-25,0.0,2.53,2.3652647934933446
2002-01-26,0.0,6.58,2.7053210034636503
2002-01-27,0.0,10.485,2.9200351839766943
2002-01-28,0.0,8.925,3.140141651696125
2002-01-29,0.0,-0.1,0.6586646099868118
2002-01-30,20.55,-2.45,0.4638806082459401
2002-01-31,34.92,-2.85,0.5093423148165326
2002-02-01,0.0,-3.26,1.2223092381841163
2002-02-02,0.0,-0.965,1.5695801340346718
2002-02-03,0.0,1.6350000000000002,1.9566710595799504
2002-02-04,0.0,1.1299999999999994,2.31937771575032
2002-02-05,0.0,-0.1049999999999999,0.9094586827086716
2002-02-06,1.8,0.3400000000000001,0.6941543289760588
2002-02-07,0.0,0.9600000000000002,1.0902433582673858
2002-02-08,0.0,4.225,2.684973882799968
2002-02-09,0.0,6.65,3.1594891899004165
2002-02-10,0.0,2.6850000000000005,2.426974466008683
2002-02-11,0.0,-0.3999999999999999,2.803682795655789
2002-02-12,0.0,1.4900000000000002,3.147763487399783
2002-02-13,0.0,1.8200000000000005,3.046515201145047
2002-02-14,0.0,3.3600000000000003,3.306614532122673
2002-02-15,0.0,5.3950000000000005,3.2186282420913908
2002-02-16,0.0,5.32,3.495448107405512
2002-02-17,0.0,6.96,4.041803656631847
2002-02-18,0.0,9.89,3.5903046902262137
2002-02-19,12.3,12.655,1.9624876543534595
2002-02-20,0.0,8.945,4.094864090099791
2002-02-21,0.0,5.6,3.6050314947403033
2002-02-22,0.0,3.97,3.655609060642524
2002-02-23,0.0,5.855,3.884891097408779
2002-02-24,0.0,12.035,4.457317333624527
2002-02-25,0.0,8.73,4.828921766377797
2002-02-26,0.0,-6.02,2.2932328389701317
2002-02-27,0.0,-9.675,1.6151602339238678
2002-02-28,0.0,-4.185,2.7378042101585778
2002-03-01,0.0,2.83,3.4642366570574628
2002-03-02,5.94,-4.035,2.162658198571997
2002-03-03,0.0,-11.785,1.6421717849178614
2002-03-04,0.0,-11.915,1.803105754892232
2002-03-05,0.0,-0.7400000000000002,4.009611720284383
2002-03-06,0.0,8.515,5.198474281333643
2002-03-07,0.0,8.51,5.378434221258582
2002-03-08,0.0,10.96,5.17972049195884
2002-03-09,7.1,6.555,3.806508850264239
2002-03-10,0.0,-1.04,2.609511791308321
2002-03-11,0.0,6.04,4.188070219412135
2002-03-12,0.0,6.36,5.023094316943117
2002-03-13,0.0,8.95,5.463174844372541
2002-03-14,0.0,16.009999999999998,4.843988059105901
2002-03-15,0.0,11.29,5.776294723035272
2002-03-16,0.0,2.32,2.518123281398131
2002-03-17,0.0,3.5,1.9624347792144128
2002-03-18,0.0,8.455,3.521258159612265
2002-03-19,0.95,9.645,2.036909263555165
2002-03-20,0.3,5.86,3.3773414175321514
2002-03-21,0.0,4.265000000000001,4.623872064796563
2002-03-22,0.0,-4.63,2.5498032324099693
2002-03-23,0.0,-1.2200000000000002,3.173552586023761
2002-03-24,0.0,9.435,4.487635009627905
2002-03-25,0.0,9.105,5.464025240487357
2002-03-26,0.0,-2.705,1.631741256190773
2002-03-27,0.0,3.915,3.987213120944487
2002-03-28,0.0,11.1,5.303143949349625
2002-03-29,0.0,15.795,5.837280060418175
2002-03-30,0.0,11.845,5.041109418629628
2002-03-31,0.0,10.735,5.314800087137951
2002-04-01,0.0,11.675,5.27640640337874
2002-04-02,0.0,15.805,6.675881058697577
2002-04-03,0.0,3.445,4.153198296638313
2002-04-04,0.0,2.85,3.1861527666024108
2002-04-05,0.0,5.66,4.048673474068346
2002-04-06,0.0,10.085,4.986808738660471
2002-04-07,11.43,11.835,2.5098048025823547
2002-04-08,8.43,9.615,1.7535141893370136
2002-04-09,14.53,8.765,2.455353971032152
2002-04-10,0.0,13.38,5.697839168677344
2002-04-11,0.0,17.310000000000002,5.396857102764296
2002-04-12,10.5,16.695,3.73595662205944
2002-04-13,0.0,14.06,4.428442658934322
2002-04-14,0.0,14.52,3.847877540611034
2002-04-15,0.0,22.175,7.004130616874136
2002-04-16,0.0,23.14,4.91243691848455
2002-04-17,0.0,22.33,4.015340363679606
2002-04-18,0.0,24.57,5.948999494028004
2002-04-19,0.0,21.3,5.999735144340519
2002-04-20,0.0,14.405,3.6251512314923535
2002-04-21,17.54,12.175,2.9459099019135437
2002-04-22,0.0,12.044999999999998,5.7738631512666885
2002-04-23,0.0,16.415,6.2844753804949205
2002-04-24,0.0,18.66,4.896707896270836
2002-04-25,0.0,11.67,6.887792576309282
2002-04-26,8.28,11.645,3.668440346531866
2002-04-27,16.45,10.02,2.245021738702512
2002-04-28,14.67,16.200000000000003,5.357873664717763
